medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
27DB4CBA0EE7D99A61538FF5F92B2C07,A7A08DBAE256CB34C26190E58E2E8350,CMT,1,N,2013-01-30 22:53:24,2013-01-30 22:59:49,3,385,1.7,-73.98490100000001,40.757656,-73.987335,40.738147999999995,CRD,7.5,0.5,0.5,2.1,0.0,10.6
25096C17748A17D0DB7322B74F969644,4055CA759BF8367C6FD73BF4A57A3AFF,CMT,1,N,2013-01-08 16:13:16,2013-01-08 16:19:18,3,361,0.9,-73.983223,40.763615,-73.988235,40.750755,CSH,6.0,1.0,0.5,0.0,0.0,7.5
34BDFF5F649216AB5AFB3F03F50417CD,53CD6887354F8CD56A25FB43EA58E8B0,VTS,1,,2013-01-16 22:36:00,2013-01-16 23:06:00,6,1800,9.3,-73.986816,40.739521,-73.85333299999999,40.736649,CSH,30.5,0.5,0.5,0.0,0.0,31.5
6B53BBA9567F90BD8A4130FEE57F703A,A21EF85E38B13F676E69C40A0127654B,VTS,1,,2013-01-25 20:10:00,2013-01-25 20:30:00,1,1200,3.31,-73.98981500000001,40.733608000000004,-73.966698,40.769775,CSH,14.5,0.5,0.5,0.0,0.0,15.5
8D308B314876DCEF11D298291B38A76D,CB38DB221CB82380375A46BF8B925C6F,CMT,1,N,2013-01-04 23:37:37,2013-01-04 23:47:05,1,567,1.2,-74.006378,40.738808,-73.992981,40.727740999999995,CRD,8.0,0.5,0.5,1.0,0.0,10.0
1E7098E0B2D31B025972EDE3F2CEE624,58B5CC0F32E2F2F09BD6F6610A2672D8,CMT,1,N,2013-01-12 18:25:29,2013-01-12 18:28:44,1,194,0.5,-73.996872,40.734772,-73.993462,40.739185,CRD,4.0,0.0,0.5,3.0,0.0,7.5
2492B535DF3A4A9CD3F682B3E0D3948B,7B7F23495CDDB96C865E058246982FB5,VTS,1,,2013-01-22 08:47:00,2013-01-22 08:58:00,4,660,1.57,-74.007286,40.748234000000004,-74.008377,40.735741,CRD,9.0,0.0,0.5,1.0,0.0,10.5
4018E4BAAF8421F30ADDC502F5BE67EA,435DF0CECA95F4EF6DB0BC64E328B7F6,VTS,1,,2013-01-16 16:15:00,2013-01-16 16:17:00,5,120,0.46,-73.98307,40.738907,-73.98188,40.743176,CSH,3.5,1.0,0.5,0.0,0.0,5.0
23741401A758FA92491AA753522F269E,DE55EF1ECD21286D0DAF039E9675376E,VTS,1,,2013-01-31 17:10:00,2013-01-31 17:19:00,2,540,2.07,-73.964798,40.806892,-73.978523,40.78326,CSH,9.5,1.0,0.5,0.0,0.0,11.0
E707F2439AABA4204DB570C833F6BF62,381656D8D52DBF98B46D20A2B951B891,CMT,1,N,2013-01-04 22:06:53,2013-01-04 22:13:26,1,392,1.0,-74.00705,40.728190999999995,-74.001465,40.741013,CRD,6.5,0.5,0.5,1.5,0.0,9.0
5875A840980EFBE65913A6D944BA2FD2,D419D7683D985AF1E6AE25B5CED001C7,CMT,1,N,2013-01-22 19:22:15,2013-01-22 19:28:06,1,350,0.6,-73.992599,40.751713,-73.99585,40.744156,CRD,5.5,1.0,0.5,1.5,0.0,8.5
ACF4C5D8919D82E562852208E1AF3AF9,6CFAFCAED97FA26B59FACE61BD03C89B,VTS,1,,2013-01-12 22:47:00,2013-01-12 23:10:00,5,1380,4.61,-73.982422,40.772304999999996,-74.006592,40.722706,CRD,19.0,0.5,0.5,3.9,0.0,23.9
ABFFBD94F3765C8B2E0ACA45F4EA5819,4C66CCCB2AF3032A8FD55644AD62B54E,VTS,1,,2013-01-22 13:15:00,2013-01-22 13:28:00,1,780,2.39,-73.97910300000001,40.750603000000005,-74.000648,40.722225,CRD,11.0,0.0,0.5,2.0,0.0,13.5
C0A163F0F8C07CDBABE65395EFDB06F9,283615A2D05B33238EECAF0D0083B21D,CMT,1,N,2013-01-31 12:32:05,2013-01-31 12:44:02,1,716,1.6,-73.976791,40.751571999999996,-73.966103,40.771042,CSH,9.0,0.0,0.5,0.0,0.0,9.5
BC397D621B1BB0327123CF41BA8E5014,B9ABA6D53ABC18AC895D60A5F9670966,CMT,1,N,2013-01-26 20:03:21,2013-01-26 20:08:54,1,333,0.7,-73.991043,40.739048,-73.993736,40.73061,CRD,5.5,0.5,0.5,0.5,0.0,7.0
D2EF609E0144B2FF8BA7A1785E4EED7D,FF0687D264FD797E37C4B0590A8A9A9D,VTS,1,,2013-01-21 14:30:00,2013-01-21 14:42:00,1,720,4.51,-74.007988,40.707027000000004,-73.986099,40.740505,CRD,15.5,0.0,0.5,3.1,0.0,19.1
F15B9575033DDAD9851DDDCC0E1353B1,CAF635E958171FDCCA2BCA9245058E72,VTS,1,,2013-01-09 17:31:00,2013-01-09 17:38:00,1,420,1.15,-73.988304,40.740947999999996,-73.978523,40.755043,CSH,7.0,1.0,0.5,0.0,0.0,8.5
5254969FC7ED450727F8AACD94CAB71E,CBCE9C6235B35153486129400262DFC0,VTS,1,,2013-01-27 22:53:00,2013-01-27 23:19:00,3,1560,11.61,-73.874588,40.773941,-73.995369,40.759605,CRD,34.5,0.5,0.5,3.5,4.8,43.8
ABA35D2B038DCFBE042FB77F6DC49C88,8DE33EF3E5CB7001FBEEF2C47015A082,VTS,1,,2013-01-18 20:22:00,2013-01-18 20:39:00,2,1020,2.78,-74.00795,40.717009999999995,-74.004372,40.740612,CSH,12.0,0.5,0.5,0.0,0.0,13.0
52F7DFB1F9241E2E8D35A0CADA8A3E7E,DF15F60FAAAC23B50A989F6A86D91E97,CMT,1,N,2013-01-30 16:56:06,2013-01-30 17:06:27,1,620,2.2,-73.980125,40.765361999999996,-74.005196,40.746513,CRD,9.5,1.0,0.5,2.75,0.0,13.75
01D8C877762B42B4F375E1449019CC79,BE8D955F6123A74545D2194D9BB04082,VTS,1,,2013-01-07 16:59:00,2013-01-07 17:06:00,1,420,0.87,-73.99445300000001,40.734615000000005,-73.981491,40.732754,CRD,6.0,1.0,0.5,1.0,0.0,8.5
C76AB9E3B27A5CC4F7087CFB109F51AE,9780306A82C2AE5375A31AB6D89001AA,CMT,1,N,2013-01-12 04:06:53,2013-01-12 04:16:10,1,556,2.8,-73.980202,40.775566,-73.981163,40.744583,CRD,10.5,0.5,0.5,2.3,0.0,13.8
DEC6A3CCDA136951764B120CD09018A6,CA5284AFD24B89CC74CE6A60181F182F,VTS,1,,2013-01-11 18:39:00,2013-01-11 18:49:00,1,600,1.81,-73.97485400000001,40.753391,-73.984489,40.732983000000004,CSH,8.5,1.0,0.5,0.0,0.0,10.0
E1E2D94B0562F90D356D3C4B14CF229E,8F1209308C3ED4557EAC202094BA8068,CMT,1,N,2013-01-17 18:45:46,2013-01-17 19:00:28,1,881,1.9,-74.006187,40.744591,-73.99430799999999,40.724872999999995,CRD,11.0,1.0,0.5,1.0,0.0,13.5
714EC144CAADB8129B9B7786A0077DFD,39618EA2A43109D65C0A055C62AB2B11,VTS,1,,2013-01-25 09:17:00,2013-01-25 09:27:00,1,600,1.23,-73.990768,40.756367,-73.99575,40.746738,CSH,8.0,0.0,0.5,0.0,0.0,8.5
82F1C4DF48DE2D6BD00DCA7C4717501F,94EA7FFB4D3CC500AC7E68DB7CA3C8A0,CMT,1,N,2013-01-22 22:49:59,2013-01-22 23:10:49,1,1249,9.8,-73.885338,40.773078999999996,-73.990379,40.731173999999996,CRD,29.5,0.5,0.5,9.15,0.0,39.65
310BD49048FEFE1DC327D71B14EE30F6,55868F926938506EA29C67AEF7EE8825,VTS,1,,2013-01-14 11:19:00,2013-01-14 11:34:00,2,900,5.27,-73.995888,40.759251,-74.007233,40.70536,CRD,18.0,0.0,0.5,3.6,0.0,22.1
BB26BD0D50BF8C5531FE00309A2D0358,947BE6C852D3EB36C376775923EA1495,CMT,1,N,2013-01-26 10:56:54,2013-01-26 11:05:23,1,509,1.4,-74.006012,40.736216999999996,-73.985168,40.727913,CRD,7.5,0.0,0.5,1.0,0.0,9.0
03E147B9675557325B8C7EBC717E0F46,B5B2BA7BF099AC28D64F06FFE24E347A,VTS,1,,2013-01-22 23:47:00,2013-01-22 23:57:00,5,600,2.7,-73.980385,40.753315,-73.979591,40.781483,CRD,11.0,0.5,0.5,2.3,0.0,14.3
BABFF71528A4F6FABD47BA80C8457A00,A7C47E60941315A0E1B18190584F1B8F,VTS,1,,2013-01-07 21:33:00,2013-01-07 21:43:00,1,600,2.2,-73.98665600000001,40.755367,-73.974373,40.778048999999996,CRD,10.0,0.5,0.5,2.1,0.0,13.1
B07B48ED228A72B1233B03D9A2A156D6,A0D31D3E82405D725919381774BC40F2,CMT,1,N,2013-01-08 09:52:53,2013-01-08 10:12:12,1,1159,3.5,-73.955368,40.820152,-73.961967,40.779755,CSH,16.0,0.0,0.5,0.0,0.0,16.5
4EA574A87C85CE75E1D8DEACA8BE324C,80C89797214A5529D03E7A697D6FAF3B,CMT,1,N,2013-01-07 20:50:15,2013-01-07 20:55:00,1,284,1.0,-73.956429,40.787037,-73.953987,40.775528,CSH,5.5,0.5,0.5,0.0,0.0,6.5
E567CC90665D319CB2A6BE6F97A4BD4E,433985339DD8D7BD7401FE10F55F3BB5,CMT,1,N,2013-01-02 22:47:52,2013-01-02 22:54:31,1,399,1.6,-73.989273,40.737365999999994,-73.993706,40.719482,CRD,7.5,0.5,0.5,1.7,0.0,10.2
95EED289585F63FF3E6D1F81EE2BD137,208A3FD264C387FAFD3CDA86C8E16B53,CMT,1,N,2013-01-13 08:30:13,2013-01-13 08:40:54,1,640,3.2,-73.952637,40.76852,-73.991974,40.750735999999996,CRD,12.0,0.0,0.5,3.12,0.0,15.62
EA51496CF24351897B5F1361928397FC,F1A273E5E1D3DCF0156C3C3C34A81F26,CMT,1,N,2013-01-24 09:57:02,2013-01-24 10:04:28,1,446,1.1,-73.991325,40.73917,-73.997047,40.72493,CRD,7.0,0.0,0.5,1.5,0.0,9.0
1F2D2A9CE30FEEFD73783E5140FB97DB,4A8074EAE3003119C614D0C3473B2CA9,VTS,1,,2013-01-31 15:22:00,2013-01-31 15:31:00,1,540,1.63,-73.99695600000001,40.742259999999995,-74.00765200000001,40.726547,CRD,8.5,0.0,0.5,2.12,0.0,11.12
CB058D43CBC4E54EDE1A6A6028CB3FFF,D29E05DA70AC71F64CCDC4A493525FF4,VTS,1,,2013-01-06 02:11:00,2013-01-06 02:15:00,5,240,0.98,-74.003395,40.733543,-74.001511,40.741146,CRD,5.0,0.5,0.5,1.1,0.0,7.1
8D94D22A89832673875F92B80ADB012E,E4F221BA054D67ADDF14FD8A37386F02,CMT,1,Y,2013-01-10 20:05:02,2013-01-10 20:10:39,1,336,2.4,-73.999184,40.754433,-73.976776,40.785221,CRD,8.5,0.5,0.5,1.5,0.0,11.0
DE5C065BBC7178FE18DE628D27B34FCA,467B4970FF1BDDC0C8D6C6AAD6946A59,VTS,1,,2013-01-02 15:13:00,2013-01-02 15:36:00,1,1380,5.35,-74.00705,40.728077,-73.958832,40.783394,CSH,19.5,0.0,0.5,0.0,0.0,20.0
6D431EBCC5BCF005EE2C8BDE9E5168C7,BBE9C0079B9953E6AC43C4BF0054F2D8,CMT,1,N,2013-01-05 12:51:58,2013-01-05 12:57:57,2,358,1.0,-73.97040600000001,40.755978000000006,-73.96174599999999,40.766129,CSH,6.5,0.0,0.5,0.0,0.0,7.0
CCAED6144CED7AB12EC1DB12FCCB4016,25724E86ACBBCF10EF7F4472937C6959,VTS,1,,2013-01-26 13:23:00,2013-01-26 13:27:00,2,240,0.87,-73.94725,40.784447,-73.960838,40.807133,CSH,5.0,0.0,0.5,0.0,0.0,5.5
9364D7B4997CF34F9FA76664DD20E0EE,8EC333279D1A8F0B9198A9616857DFBF,VTS,1,,2013-01-29 10:16:00,2013-01-29 10:25:00,1,540,1.24,-73.997917,40.735893,-73.984741,40.745564,CRD,7.5,0.0,0.5,1.0,0.0,9.0
ADD6E39E5D734FB5873571F2270492CA,2784E03E8326124F825526BE6EBE1749,CMT,1,N,2013-01-05 20:03:16,2013-01-05 20:14:29,1,673,1.8,-74.004074,40.747879,-73.979378,40.751488,CRD,10.0,0.5,0.5,2.0,0.0,13.0
9435700DB40ABD81B546653C8BA9AA2B,7B4F131C877997B2112BD4D64B87FA88,VTS,1,,2013-01-20 01:12:00,2013-01-20 01:23:00,1,660,1.65,-73.992058,40.750401000000004,-74.000916,40.729488,CRD,8.5,0.5,0.5,2.25,0.0,11.75
92FCFAC3FA6AA515C10944A5AD32BC25,7B67BEBB3E5D22C87EC76B7635F5E0BA,CMT,1,N,2013-01-14 09:11:35,2013-01-14 09:25:02,1,807,1.6,-73.97879,40.761478000000004,-74.001205,40.757076,CRD,10.0,0.0,0.5,2.1,0.0,12.6
E787F1A56FE4D512C65454A82CAB9CB9,11E6EBBCCC355D0CF6543FEB8472DF73,VTS,1,,2013-01-02 18:03:00,2013-01-02 18:15:00,1,720,1.23,-74.009056,40.723797,-74.000404,40.728634,CRD,9.0,1.0,0.5,2.0,0.0,12.5
80393A581AAE36837B842327B621A12B,EC9B3F94FF5A3FD096B3B6980C8320C0,VTS,1,,2013-01-31 18:34:00,2013-01-31 18:44:00,1,600,1.54,-73.99704,40.723804,-73.980576,40.714127000000005,CSH,8.5,1.0,0.5,0.0,0.0,10.0
C6AFA0B92990C6669658736496897C4D,D8782E207CA6EE65A6FBAE5425B1D0B6,CMT,1,N,2013-01-15 20:46:46,2013-01-15 20:50:15,1,208,0.6,-74.00131999999999,40.7314,-74.003693,40.738167,CRD,4.5,0.5,0.5,1.1,0.0,6.6
BB73239609D520BBAB248020103AEEC6,001EEDEA00E57988EF5213BCDD0D6B7C,CMT,1,N,2013-01-26 14:44:02,2013-01-26 14:53:35,1,573,1.3,-73.995918,40.76939,-73.985069,40.760104999999996,CRD,8.0,0.0,0.5,2.55,0.0,11.05
00A74F4CAB098B3A345A580BFCEEA467,A2B580922A9DC7AB01A93189B1C84076,VTS,1,,2013-01-13 19:16:00,2013-01-13 19:26:00,2,600,2.88,-73.974289,40.763157,-73.94413,40.784012,CSH,10.5,0.0,0.5,0.0,0.0,11.0
75BD71C969232A274A5BE77701865594,B682A199F41ED9EEEAF59104FA144602,VTS,1,,2013-01-19 21:22:00,2013-01-19 21:30:00,1,480,1.79,-73.997864,40.756199,-73.984818,40.742290000000004,CSH,8.0,0.5,0.5,0.0,0.0,9.0
B3477BC013CCE4D6E58E84248DFDEE5B,6D7701C51B7F08ADE969B8A1C5C675E4,CMT,1,N,2013-01-01 12:50:39,2013-01-01 12:58:40,1,481,1.6,-73.99542199999999,40.759365,-73.976646,40.748238,CSH,8.0,0.0,0.5,0.0,0.0,8.5
23A89BC906FBB8BD110677FBB0B0A6C5,4485E02DFCA7AED083E766D669A4220C,CMT,1,N,2013-01-31 20:32:24,2013-01-31 20:35:21,1,176,0.8,-73.986137,40.75885,-73.986343,40.75201,CRD,4.5,0.5,0.5,1.1,0.0,6.6
34224A062D92A79503E6A227130415E1,58F210575BE7D304BA1C780CC6D51515,VTS,1,,2013-01-23 07:58:00,2013-01-23 08:04:00,1,360,0.64,-73.96929899999999,40.757678999999996,-73.97847,40.759838,CRD,5.5,0.0,0.5,1.0,0.0,7.0
94244A84A5BEACC08C2FC63A6C475713,7A2600EBDEA2E93D673B387978F58EFD,CMT,1,N,2013-01-22 15:51:33,2013-01-22 16:00:35,1,542,2.3,-73.975449,40.751869,-74.004715,40.742004,CRD,9.5,0.0,0.5,2.0,0.0,12.0
0CFA82B6C8EBE798637305981D3C557E,DECD21ECB710348ED2DC5CADC093C669,VTS,1,,2013-01-12 23:15:00,2013-01-12 23:33:00,2,1080,5.25,-73.999229,40.728256,-73.948509,40.778209999999994,CRD,17.5,0.5,0.5,0.0,0.0,18.5
BBA520CCCBCF54BE503F767CCA01DFE7,05B47A803C3BB55BDF6B75ED2EA462A5,VTS,1,,2013-01-23 21:17:00,2013-01-23 21:30:00,6,780,3.63,-73.995979,40.736244,-73.985596,40.771316999999996,CRD,13.5,0.5,0.5,2.8,0.0,17.3
57779CD5CD285C7A7AFB992A6F0B0A09,5945A9D008E4916FE33FDAE98CC9C64A,CMT,1,N,2013-01-25 03:58:12,2013-01-25 04:04:08,1,355,1.5,-73.977364,40.74942,-73.999077,40.761127,CRD,7.0,0.5,0.5,1.6,0.0,9.6
6ACF67FB47A701BE6DBDEC0634F1324F,6D48B9209E5958A52DDCA607A6E1A4B8,CMT,1,N,2013-01-28 11:03:20,2013-01-28 11:11:05,1,464,1.1,-73.988007,40.732044,-74.003113,40.740059,CSH,7.0,0.0,0.5,0.0,0.0,7.5
DEFA1F76D7BBCBA36BFC8AE6EA26C790,04D467BE1823539FBB3404FD830CE6ED,VTS,1,,2013-01-16 10:44:00,2013-01-16 10:57:00,1,780,2.01,-73.99649000000001,40.723331,-73.976089,40.749432,CRD,10.5,0.0,0.5,2.62,0.0,13.62
469B05FDC2782455C93801D6C849731B,E5A7434100DE90FD603CBF4A2B578CD4,VTS,1,,2013-01-27 03:42:00,2013-01-27 03:49:00,1,420,1.09,-73.9627,40.754397999999995,-73.9627,40.754397999999995,CRD,6.5,0.5,0.5,1.3,0.0,8.8
03D021ECDC4AA66070C998138BFA374A,ABBA066F5FA9C879C9F99BE8A1BD2EED,CMT,1,N,2013-01-03 18:02:37,2013-01-03 18:26:07,1,1409,4.8,-73.993607,40.732449,-73.967537,40.787769,CRD,19.5,1.0,0.5,3.0,0.0,24.0
2392806204228D4E5ADFFD8191827698,95BA54A7E3AB20B6EE3C3ADBAA917EE1,CMT,1,N,2013-01-27 22:24:22,2013-01-27 22:27:59,1,217,0.8,-73.990723,40.730568,-73.985283,40.740608,CSH,5.0,0.5,0.5,0.0,0.0,6.0
F6F7D02179BE915B23EF2DB57836442D,EC58FBD48DFDEA964EDBFB4CB340A022,VTS,1,,2013-01-13 18:22:00,2013-01-13 18:28:00,5,360,1.51,-73.988724,40.778015,-73.98030899999999,40.743347,CSH,7.0,0.0,0.5,0.0,0.0,7.5
20AE71AC8FA180E6B0E9CB749BB8F055,F0795125F7CA92609AA0D8A1527B8A47,CMT,1,N,2013-01-21 12:33:28,2013-01-21 12:38:38,1,310,1.2,-73.962372,40.776447,-73.97699,40.765797,CSH,6.5,0.0,0.5,0.0,0.0,7.0
2963DBE8528AAB67776DE63A48482AC1,8BF2F2FB341011F4B50A3F617342E535,VTS,1,,2013-01-30 08:24:00,2013-01-30 08:30:00,6,360,1.03,-73.97274,40.764942,-73.982025,40.751858,CSH,6.0,0.0,0.5,0.0,0.0,6.5
516F18EF88A8704297E767AF08211E88,D0116AD2DC907C3AD81E90EEE4DDC751,VTS,1,,2013-01-24 10:19:00,2013-01-24 10:24:00,1,300,0.73,-73.961784,40.756134,-73.964424,40.762341,CSH,5.5,0.0,0.5,0.0,0.0,6.0
1AECBA4B3EF8527E119D8887439485C1,312A73E33B945D513A5031CD6BB6E49D,VTS,1,,2013-01-12 11:21:00,2013-01-12 11:31:00,1,600,2.3,-73.980721,40.738338,-73.968346,40.764652000000005,CRD,10.0,0.0,0.5,2.0,0.0,12.5
05C055953C367FC0355F444952A71D36,91F573DC54C588F36008789A536026AD,CMT,1,N,2013-01-02 07:57:17,2013-01-02 08:03:55,1,398,1.3,-73.98867800000001,40.778605999999996,-73.98119399999999,40.765446000000004,CSH,6.5,0.0,0.5,0.0,0.0,7.0
B5AAD925E9F6366BEFFA3B2BE8EAA87C,67015E0139F44F19C3AF4D1821E70B27,VTS,1,,2013-01-17 19:36:00,2013-01-17 19:45:00,2,540,1.62,-73.96869699999999,40.798618,-73.952209,40.777889,CSH,8.5,1.0,0.5,0.0,0.0,10.0
DA36057B02FD6F1FABD84F9DEC6F3A66,A6387D11C2B7049BE0D1D7B0AD2C8562,VTS,1,,2013-01-01 14:43:00,2013-01-01 14:50:00,1,420,2.71,-73.961815,40.805683,-73.981544,40.773354,CRD,9.5,0.0,0.5,1.0,0.0,11.0
7B9F761F79EC9316EF4010337C1B7029,95FF48E4CF5F5F51C6118513EECC99FE,CMT,1,Y,2013-01-24 14:55:27,2013-01-24 15:03:56,1,509,1.0,-73.964607,40.772971999999996,-73.962326,40.766384,CSH,7.0,0.0,0.5,0.0,0.0,7.5
87A187485FA9EAD94816502F24D7D9BE,5B41EC30E49D9F5B74E3828A38AF01EA,CMT,1,N,2013-01-23 21:11:05,2013-01-23 21:16:35,1,330,1.0,-74.005928,40.70599,-73.99015,40.713631,CRD,6.0,0.5,0.5,1.4,0.0,8.4
F3272C936A648041DF7E5AE7401C3E5B,BA82DF988C332B43794FE3EBC78F7D50,VTS,1,,2013-01-13 02:30:00,2013-01-13 02:35:00,1,300,0.85,-73.99225600000001,40.721153,-73.9814,40.724869,CSH,5.5,0.5,0.5,0.0,0.0,6.5
F98DB516472D0C0350B6667CCFD2F4B2,43E31DE53585CD3A7AA8AD000F249EB9,VTS,1,,2013-01-12 16:11:00,2013-01-12 16:24:00,1,780,1.13,-73.987053,40.767555,-73.98700699999999,40.755775,CSH,9.5,0.0,0.5,0.0,0.0,10.0
58A836AD639867DB949723BA2A941734,2B44BF3CE750044798BBA5BCBFCEB118,VTS,1,,2013-01-19 00:33:00,2013-01-19 00:49:00,1,960,2.71,-74.002296,40.733471,-73.996094,40.759846,CSH,13.0,0.5,0.5,0.0,0.0,14.0
